replicon_gembase_name	size	mobility	Predicted_PTU
ESCO001.0523.02124.005P	6640	pMOB	PTU-E7
ESCO001.0523.02124.006P	5631	pMOB	PTU-E22
ESCO001.0523.02124.007P	5210	pMOB	PTU-E1
ESCO001.0523.02124.008P	5180	pMOB	PTU-E7
ESCO001.0523.02124.009P	4082	pMOB	PTU-E10
ESCO001.0523.02124.010P	4072	pOriT	PTU-E58
ESCO001.0523.02124.011P	2073	pNT	PTU-E47
ESCO001.0523.02124.012P	1902	pOriT	PTU-E9
ESCO001.0523.02125.002P	96021	pCONJ	PTU-I1
ESCO001.0523.02125.003P	75659	pCONJ	PTU-FE
ESCO001.0523.02125.004P	4710	pNT	-
ESCO001.0523.02125.005P	3838	pOriT	-
ESCO001.0523.02125.006P	1552	pOriT	PTU-E9
ESCO001.0523.02126.002P	109001	pdCONJ	PTU-FE
ESCO001.0523.02126.003P	4082	pMOB	PTU-E10
ESCO001.0523.02127.002P	125197	pOriT	PTU-FE
ESCO001.0523.02127.003P	97252	pCONJ	PTU-I1
ESCO001.0523.02127.004P	39780	pMOB	-
ESCO001.0523.02127.005P	5252	pMOB	PTU-E3
ESCO001.0523.02127.006P	2317	pNT	-
ESCO001.0523.02128.002P	146311	pCONJ	PTU-FE
ESCO001.0523.02128.003P	38262	pMOB	PTU-N1
ESCO001.0523.02128.004P	2102	pNT	PTU-E47
ESCO001.0523.02128.005P	1565	pOriT	PTU-E9
ESCO001.0523.02128.006P	1506	pOriT	PTU-E9
ESCO001.0523.02129.002P	145050	pCONJ	PTU-FE
ESCO001.0523.02129.003P	110667	PP	PTU-E16
ESCO001.0523.02129.004P	55379	pCONJ	PTU-?
ESCO001.0523.02129.005P	40408	pMOB	-
ESCO001.0523.02130.002P	70748	pCONJ	PTU-L/M
ESCO001.0523.02130.003P	2941	pOriT	-
ESCO001.0523.02131.002P	145385	pOriT	PTU-FE
ESCO001.0523.02131.003P	68199	pCONJ	PTU-L/M
ESCO001.0523.02131.004P	63589	pCONJ	PTU-L/M
ESCO001.0523.02131.005P	63154	pCONJ	PTU-I2
ESCO001.0523.02131.006P	45090	pCONJ	PTU-N2/3
ESCO001.0523.02131.007P	8328	pMOB	-
ESCO001.0523.02131.008P	2313	pNT	-
ESCO001.0523.02132.002P	109109	pNT	PTU-FE
ESCO001.0523.02132.003P	2088	pNT	PTU-E47
ESCO001.0523.02133.002P	106879	pMOB	PTU-FE
ESCO001.0523.02133.003P	103714	pCONJ	PTU-I1
ESCO001.0523.02133.004P	63589	pCONJ	PTU-L/M
ESCO001.0523.02133.005P	35225	pCONJ	PTU-X4
ESCO001.0523.02133.006P	12602	pOriT	-
ESCO001.0523.02133.007P	7098	pMOB	PTU-E20
ESCO001.0523.02133.008P	4073	pMOB	PTU-E10
ESCO001.0523.02134.002P	106836	pMOB	PTU-FE
ESCO001.0523.02134.003P	103714	pCONJ	PTU-I1
ESCO001.0523.02134.004P	63589	pCONJ	PTU-L/M
ESCO001.0523.02134.005P	27551	pOriT	-
ESCO001.0523.02134.006P	12602	pOriT	PTU-?
ESCO001.0523.02134.007P	7098	pMOB	PTU-E20
ESCO001.0523.02134.008P	4073	pMOB	PTU-E10
ESCO001.0523.02135.002P	107837	pdCONJ	PTU-FE
ESCO001.0523.02135.003P	46161	pCONJ	PTU-X3
ESCO001.0523.02135.004P	10122	pMOB	-
ESCO001.0523.02135.005P	5593	pMOB	-
ESCO001.0523.02135.006P	3638	pMOB	PTU-E7
ESCO001.0523.02135.007P	2924	pMOB	-
ESCO001.0523.02135.008P	1934	pOriT	PTU-E11
ESCO001.0523.02135.009P	1459	pOriT	PTU-E9
ESCO001.0523.02136.002P	160357	pCONJ	PTU-FE
ESCO001.0523.02136.003P	72412	pCONJ	PTU-L/M
ESCO001.0523.02136.004P	4638	pMOB	PTU-E1
ESCO001.0523.02136.005P	1552	pOriT	PTU-E9
ESCO001.0523.02137.002P	148717	pCONJ	-
ESCO001.0523.02137.003P	63589	pCONJ	PTU-L/M
ESCO001.0523.02137.004P	8547	pMOB	-
ESCO001.0523.02138.002P	128607	pCONJ	PTU-?
ESCO001.0523.02138.003P	6647	pMOB	PTU-E1
ESCO001.0523.02139.002P	90741	pCONJ	-
ESCO001.0523.02139.003P	88990	pNT	PTU-FE
ESCO001.0523.02139.004P	63570	pCONJ	PTU-L/M
ESCO001.0523.02139.005P	31765	pCONJ	PTU-X4
ESCO001.0523.02139.006P	4087	pMOB	PTU-E10
ESCO001.0523.02139.007P	1552	pOriT	PTU-E9
ESCO001.0523.02140.002P	115409	pCONJ	PTU-FE
ESCO001.0523.02140.003P	100782	pCONJ	PTU-B/O/K/Z
ESCO001.0523.02140.004P	100287	pCONJ	-
ESCO001.0523.02140.005P	63589	pCONJ	PTU-L/M
ESCO001.0523.02140.006P	4921	pMOB	PTU-E3
ESCO001.0523.02140.007P	3223	pMOB	PTU-E3
ESCO001.0523.02140.008P	2317	pNT	PTU-E76
ESCO001.0523.02140.009P	2101	pNT	PTU-E47
ESCO001.0523.02140.010P	1783	pOriT	PTU-E11
ESCO001.0523.02141.002P	130092	pMOB	PTU-FE
ESCO001.0523.02141.003P	90448	pCONJ	PTU-I1
ESCO001.0523.02141.004P	78039	pCONJ	-
ESCO001.0523.02141.005P	58272	pCONJ	PTU-FE
ESCO001.0523.02141.006P	4074	pMOB	PTU-E10
ESCO001.0523.02141.007P	2442	pMOB	-
ESCO001.0523.02144.002P	154854	pCONJ	PTU-?
ESCO001.0523.02144.003P	65499	pCONJ	PTU-L/M
ESCO001.0523.02144.004P	26835	pCONJ	-
ESCO001.0523.02144.005P	3205	pOriT	PTU-E58
ESCO001.0523.02145.002P	66803	pOriT	-
ESCO001.0523.02162.002P	232954	pCONJ	PTU-E77
ESCO001.0523.02163.002P	213924	pCONJ	PTU-E77
ESCO001.0523.02164.002P	85943	pOriT	-
ESCO001.0523.02170.002P	96510	pNT	PTU-E5
ESCO001.0523.02170.003P	55027	pCONJ	PTU-I2
ESCO001.0523.02171.002P	94756	pNT	PTU-E5
ESCO001.0523.02172.002P	92739	pNT	PTU-E5
ESCO001.0523.02172.003P	3306	pOriT	PTU-E1
ESCO001.0523.02173.002P	95910	pNT	PTU-E5
ESCO001.0523.02174.002P	95599	pNT	PTU-E5
ESCO001.0523.02175.002P	34689	pCONJ	PTU-E28
ESCO001.0523.02176.002P	95598	pNT	PTU-E5
ESCO001.0523.02176.003P	34689	pCONJ	PTU-E28
ESCO001.0523.02177.002P	95598	pNT	PTU-E5
ESCO001.0523.02178.002P	92624	pNT	PTU-E5
ESCO001.0523.02179.002P	92565	pNT	PTU-E5
ESCO001.0523.02180.002P	92726	pNT	PTU-E5
ESCO001.0523.02181.002P	92596	pNT	PTU-E5
ESCO001.0523.02182.002P	92559	pNT	PTU-E5
ESCO001.0523.02183.002P	92729	pNT	PTU-E5
ESCO001.0523.02184.002P	92583	pNT	PTU-E5
ESCO001.0523.02185.002P	92755	pNT	PTU-E5
ESCO001.0523.02187.002P	94391	pOriT	PTU-E5
ESCO001.0523.02188.002P	97494	pNT	PTU-E5
ESCO001.0523.02189.002P	92754	pNT	PTU-E5
ESCO001.0523.02189.003P	6675	pMOB	PTU-E14
ESCO001.0523.02190.002P	92763	pNT	PTU-E5
ESCO001.0523.02191.002P	94177	pNT	PTU-E5
ESCO001.0523.02192.002P	95081	pNT	PTU-E5
ESCO001.0523.02192.003P	32726	pdCONJ	PTU-E28
ESCO001.0523.02193.002P	92707	pNT	PTU-E5
ESCO001.0523.02194.002P	95989	pNT	PTU-E5
ESCO001.0523.02194.003P	3306	pOriT	PTU-E1
ESCO001.0523.02195.002P	92697	pNT	PTU-E5
ESCO001.0523.02195.003P	6673	pMOB	PTU-E14
ESCO001.0523.02195.004P	4091	pMOB	PTU-E10
ESCO001.0523.02195.005P	3305	pOriT	PTU-E1
ESCO001.0523.02196.002P	93247	pNT	PTU-E5
ESCO001.0523.02197.002P	100480	pNT	PTU-E5
ESCO001.0523.02197.003P	2679	pOriT	PTU-E1
ESCO001.0523.02198.002P	99810	PP	PTU-Y
ESCO001.0523.02198.003P	96920	pNT	PTU-E5
ESCO001.0523.02199.002P	98061	pNT	PTU-E5
ESCO001.0523.02200.002P	95611	pNT	PTU-E5
ESCO001.0523.02200.003P	3171	pOriT	PTU-E1
ESCO001.0523.02201.002P	94294	pNT	PTU-E5
ESCO001.0523.02202.002P	96937	pNT	PTU-E5
ESCO001.0523.02202.003P	37590	pCONJ	PTU-E28
ESCO001.0523.02203.002P	93167	pNT	PTU-E5
ESCO001.0523.02203.003P	38515	pCONJ	PTU-E28
ESCO001.0523.02203.004P	6042	pMOB	PTU-E1
ESCO001.0523.02204.002P	93182	pNT	PTU-E5
ESCO001.0523.02204.003P	43127	pCONJ	PTU-E28
ESCO001.0523.02204.004P	6042	pMOB	PTU-E1
ESCO001.0523.02205.002P	97630	pNT	PTU-E5
ESCO001.0523.02205.003P	3306	pOriT	PTU-E1
ESCO001.0523.02206.002P	92578	pNT	PTU-E5
ESCO001.0523.02206.003P	38815	pCONJ	PTU-E28
ESCO001.0523.02207.002P	95338	pNT	PTU-E5
ESCO001.0523.02208.002P	145329	pCONJ	PTU-C
ESCO001.0523.02208.003P	92701	pNT	PTU-E5
ESCO001.0523.02209.002P	145329	pCONJ	PTU-C
ESCO001.0523.02209.003P	92704	pNT	PTU-E5
ESCO001.0523.02209.004P	6673	pMOB	-
ESCO001.0523.02210.002P	93970	pdCONJ	PTU-C
ESCO001.0523.02210.003P	92495	pNT	PTU-E5
ESCO001.0523.02210.004P	6675	pMOB	PTU-E1
ESCO001.0523.02210.005P	1538	pOriT	PTU-E9
ESCO001.0523.02211.002P	94694	pNT	PTU-E5
ESCO001.0523.02211.003P	58668	pCONJ	PTU-I2
ESCO001.0523.02212.002P	119161	pOriT	PTU-E5
ESCO001.0523.02212.003P	37777	pCONJ	PTU-E28
ESCO001.0523.02213.002P	92839	pNT	PTU-E5
ESCO001.0523.02213.003P	56083	pCONJ	PTU-I2
ESCO001.0523.02214.002P	92743	pNT	PTU-E5
ESCO001.0523.02215.002P	92577	pNT	PTU-E5
ESCO001.0523.02216.002P	89216	pNT	PTU-E5
ESCO001.0523.02216.003P	89068	pCONJ	PTU-I1
ESCO001.0523.02217.002P	92716	pNT	PTU-E5
ESCO001.0523.02218.002P	92209	pNT	PTU-E5
ESCO001.0523.02219.002P	91510	pNT	PTU-E5
ESCO001.0523.02220.002P	92704	pNT	PTU-E5
ESCO001.0523.02220.003P	3306	pOriT	PTU-E1
ESCO001.0523.02221.002P	95928	pNT	PTU-E5
ESCO001.0523.02221.003P	58000	pCONJ	PTU-I2
ESCO001.0523.02222.002P	92700	pNT	PTU-E5
ESCO001.0523.02222.003P	3306	pOriT	PTU-E1
ESCO001.0523.02223.002P	93665	pNT	PTU-E5
ESCO001.0523.02223.003P	39233	pCONJ	PTU-E28
ESCO001.0523.02224.002P	92990	pNT	PTU-E5
ESCO001.0523.02224.003P	2731	pMOB	-
ESCO001.0523.02225.002P	92725	pNT	PTU-E5
ESCO001.0523.02226.002P	91076	pOriT	PTU-E5
ESCO001.0523.02227.002P	99810	PP	PTU-Y
ESCO001.0523.02227.003P	93180	pNT	PTU-E5
ESCO001.0523.02227.004P	7324	pMOB	PTU-E14
ESCO001.0523.02228.002P	91912	pNT	PTU-E5
ESCO001.0523.02228.003P	58509	pCONJ	PTU-I2
ESCO001.0523.02229.002P	92513	pNT	PTU-E5
ESCO001.0523.02229.003P	6675	pMOB	PTU-E14
ESCO001.0523.02229.004P	4634	pOriT	PTU-E1
ESCO001.0523.02230.002P	95604	pNT	PTU-E5
ESCO001.0523.02230.003P	6675	pMOB	-
ESCO001.0523.02231.002P	92740	pNT	PTU-E5
ESCO001.0523.02231.003P	3306	pOriT	PTU-E1
ESCO001.0523.02232.002P	92693	pNT	PTU-E5
ESCO001.0523.02232.003P	30925	pCONJ	PTU-E28
ESCO001.0523.02232.004P	3306	pOriT	PTU-E1
ESCO001.0523.02233.002P	121214	pCONJ	PTU-E5
ESCO001.0523.02234.002P	92490	pNT	PTU-E5
ESCO001.0523.02235.002P	94184	pNT	PTU-E5
ESCO001.0523.02235.003P	89216	pCONJ	PTU-I1
ESCO001.0523.02236.002P	98042	pNT	PTU-E5
ESCO001.0523.02237.002P	94959	pNT	PTU-E5
ESCO001.0523.02238.002P	96931	pNT	PTU-E5
ESCO001.0523.02239.002P	92986	pNT	PTU-E5
ESCO001.0523.02239.003P	2728	pMOB	-
ESCO001.0523.02240.002P	92703	pNT	PTU-E5
ESCO001.0523.02240.003P	3306	pOriT	PTU-E1
ESCO001.0523.02241.002P	93704	pNT	PTU-E5
ESCO001.0523.02241.003P	3306	pOriT	PTU-E1
ESCO001.0523.02242.002P	93190	pNT	PTU-E5
ESCO001.0523.02242.003P	37889	pCONJ	PTU-E28
ESCO001.0523.02242.004P	6042	pMOB	PTU-E1
ESCO001.0523.02243.002P	95164	pNT	PTU-E5
ESCO001.0523.02243.003P	3306	pOriT	PTU-E1
ESCO001.0523.02244.002P	118266	pNT	PTU-E5
ESCO001.0523.02244.003P	3306	pOriT	PTU-E1
ESCO001.0523.02245.002P	127648	pNT	PTU-E5
ESCO001.0523.02245.003P	3306	pOriT	PTU-E1
ESCO001.0523.02246.002P	114710	pNT	PTU-E5
ESCO001.0523.02246.003P	89397	pCONJ	PTU-I1
ESCO001.0523.02247.002P	95679	pCONJ	PTU-I1
ESCO001.0523.02247.003P	95598	pNT	PTU-E5
ESCO001.0523.02247.004P	8119	pMOB	PTU-E20
ESCO001.0523.02247.005P	6675	pMOB	PTU-E14
ESCO001.0523.02248.002P	90783	pNT	PTU-E5
ESCO001.0523.02249.002P	90792	pNT	PTU-E5
ESCO001.0523.02250.002P	95141	pNT	PTU-E5
ESCO001.0523.02250.003P	55197	pCONJ	PTU-FE
ESCO001.0523.02251.002P	92741	pNT	PTU-E5
ESCO001.0523.02251.003P	35988	pdCONJ	PTU-E28
ESCO001.0523.02252.002P	92743	pNT	PTU-E5
ESCO001.0523.02252.003P	35980	pdCONJ	PTU-E28
ESCO001.0523.02253.002P	92741	pNT	PTU-E5
ESCO001.0523.02254.002P	92742	pNT	PTU-E5
ESCO001.0523.02255.002P	96505	pNT	PTU-E5
ESCO001.0523.02256.002P	96507	pNT	PTU-E5
ESCO001.0523.02257.002P	92734	pNT	PTU-E5
ESCO001.0523.02258.002P	92718	pNT	PTU-E5
ESCO001.0523.02259.002P	92747	pNT	PTU-E5
ESCO001.0523.02260.002P	92762	pNT	PTU-E5
ESCO001.0523.02261.002P	92757	pNT	PTU-E5
ESCO001.0523.02262.002P	92757	pNT	PTU-E5
ESCO001.0523.02263.002P	95224	pNT	PTU-E5
ESCO001.0523.02264.002P	95229	pNT	PTU-E5
ESCO001.0523.02265.002P	95227	pNT	PTU-E5
ESCO001.0523.02265.003P	3306	pOriT	PTU-E1
ESCO001.0523.02266.002P	95229	pNT	PTU-E5
ESCO001.0523.02266.003P	3306	pOriT	PTU-E1
ESCO001.0523.02267.002P	95229	pNT	PTU-E5
ESCO001.0523.02267.003P	3306	pOriT	PTU-E1
ESCO001.0523.02268.002P	92746	pNT	PTU-E5
ESCO001.0523.02269.002P	95227	pNT	PTU-E5
ESCO001.0523.02270.002P	92765	pNT	PTU-E5
ESCO001.0523.02270.003P	3306	pOriT	PTU-E1
ESCO001.0523.02271.002P	94070	pNT	PTU-E5
ESCO001.0523.02271.003P	3306	pOriT	PTU-E1
ESCO001.0523.02272.002P	92772	pNT	PTU-E5
ESCO001.0523.02272.003P	3306	pOriT	PTU-E1
ESCO001.0523.02273.002P	92759	pNT	PTU-E5
ESCO001.0523.02273.003P	3306	pOriT	PTU-E1
ESCO001.0523.02274.002P	92756	pNT	PTU-E5
ESCO001.0523.02275.002P	92766	pNT	PTU-E5
ESCO001.0523.02275.003P	3306	pOriT	PTU-E1
ESCO001.0523.02276.002P	92164	pNT	PTU-E5
ESCO001.0523.02276.003P	3306	pOriT	PTU-E1
ESCO001.0523.02277.002P	92793	pNT	PTU-E5
ESCO001.0523.02277.003P	3306	pOriT	PTU-E1
ESCO001.0523.02278.002P	92745	pNT	PTU-E5
ESCO001.0523.02278.003P	39226	pdCONJ	PTU-E28
ESCO001.0523.02278.004P	5091	pMOB	PTU-E19
ESCO001.0523.02278.005P	3306	pOriT	PTU-E1
ESCO001.0523.02279.002P	95208	pNT	PTU-E5
ESCO001.0523.02280.002P	92751	pNT	PTU-E5
ESCO001.0523.02280.003P	3306	pOriT	PTU-E1
ESCO001.0523.02281.002P	92772	pNT	PTU-E5
ESCO001.0523.02281.003P	35476	pdCONJ	PTU-E28
ESCO001.0523.02281.004P	3306	pOriT	PTU-E1
ESCO001.0523.02282.002P	92710	pNT	PTU-E5
ESCO001.0523.02283.002P	95209	pNT	PTU-E5
ESCO001.0523.02283.003P	3306	pOriT	PTU-E1
ESCO001.0523.02284.002P	94567	pNT	PTU-E5
ESCO001.0523.02285.002P	95343	pNT	PTU-E5
ESCO001.0523.02285.003P	7323	pMOB	PTU-E14
ESCO001.0523.02285.004P	3306	pOriT	PTU-?
ESCO001.0523.02286.002P	94989	pNT	PTU-E5
ESCO001.0523.02287.002P	94595	pNT	PTU-E5
ESCO001.0523.02288.002P	92438	pNT	PTU-E5
ESCO001.0523.02289.002P	92432	pNT	PTU-E5
ESCO001.0523.02290.002P	92418	pNT	PTU-E5
ESCO001.0523.02291.002P	92427	pNT	PTU-E5
ESCO001.0523.02292.002P	94596	pNT	PTU-E5
ESCO001.0523.02293.002P	92060	pNT	PTU-E5
ESCO001.0523.02294.002P	92705	pNT	PTU-E5
ESCO001.0523.02295.002P	92704	pNT	PTU-E5
ESCO001.0523.02296.002P	92076	pNT	PTU-E5
ESCO001.0523.02297.002P	92077	pNT	PTU-E5
ESCO001.0523.02297.003P	3306	pOriT	PTU-E1
ESCO001.0523.02300.002P	118827	pCONJ	PTU-B/O/K/Z
ESCO001.0523.02300.003P	78470	pdCONJ	PTU-E41
ESCO001.0523.02300.004P	46350	pCONJ	PTU-X1
ESCO001.0523.02300.005P	6795	pMOB	PTU-E20
ESCO001.0523.02300.006P	6674	pMOB	PTU-E14
ESCO001.0523.02300.007P	5423	pMOB	PTU-E1
ESCO001.0523.02300.008P	1546	pOriT	PTU-E9
ESCO001.0523.02303.002P	113346	pCONJ	-
ESCO001.0523.02304.002P	51479	pCONJ	PTU-X3
ESCO001.0523.02304.003P	45674	pdCONJ	PTU-I1
ESCO001.0523.02305.002P	95298	pMOB	PTU-E69
ESCO001.0523.02305.003P	6715	pMOB	PTU-E1
ESCO001.0523.02305.004P	4148	pOriT	PTU-E1
ESCO001.0523.02306.002P	70894	pCONJ	PTU-E68
ESCO001.0523.02306.003P	66022	pOriT	PTU-E41
ESCO001.0523.02306.004P	6211	pOriT	PTU-E63
ESCO001.0523.02306.005P	5423	pMOB	PTU-E1
ESCO001.0523.02307.002P	80565	pCONJ	PTU-FE
ESCO001.0523.02307.003P	69832	pOriT	PTU-E41
ESCO001.0523.02308.002P	57827	pOriT	PTU-E41
ESCO001.0523.02308.003P	6069	pOriT	PTU-E52
ESCO001.0523.02309.002P	99707	pCONJ	-
ESCO001.0523.02309.003P	75328	pOriT	-
ESCO001.0523.02309.004P	9563	pMOB	PTU-E52
ESCO001.0523.02309.005P	5423	pMOB	PTU-E1
ESCO001.0523.02310.002P	66091	pOriT	PTU-E41
ESCO001.0523.02310.003P	6888	pMOB	PTU-E1
ESCO001.0523.02310.004P	4011	pOriT	PTU-E1
ESCO001.0523.02311.002P	95647	PP	PTU-Y
ESCO001.0523.02311.003P	62787	pOriT	PTU-E41
ESCO001.0523.02311.004P	6265	pMOB	PTU-E22
ESCO001.0523.02311.005P	6200	pOriT	PTU-E63
ESCO001.0523.02311.006P	4656	pOriT	PTU-E1
ESCO001.0523.02311.007P	3371	pOriT	PTU-E1
ESCO001.0523.02313.002P	94797	pOriT	-
ESCO001.0523.02313.003P	66681	pdCONJ	-
ESCO001.0523.02313.004P	5800	pMOB	-
ESCO001.0523.02313.005P	5175	pMOB	PTU-E1
ESCO001.0523.02316.002P	11499	pMOB	PTU-E1
ESCO001.0523.02316.003P	5514	pMOB	-
ESCO001.0523.02317.002P	5514	pMOB	-
ESCO001.0523.02317.003P	3173	pOriT	PTU-E1
ESCO001.0523.02318.002P	79237	pNT	PTU-E38
ESCO001.0523.02318.003P	74224	pNT	PTU-E38
ESCO001.0523.02318.004P	70609	pMOB	-
ESCO001.0523.02318.005P	34367	pMOB	PTU-E68
ESCO001.0523.02318.006P	6199	pOriT	PTU-E63
ESCO001.0523.02318.007P	5033	pMOB	PTU-E1
ESCO001.0523.02320.002P	66171	pCONJ	PTU-FE
ESCO001.0523.02320.003P	65378	pNT	-
ESCO001.0523.02320.004P	33827	pCONJ	PTU-X4
ESCO001.0523.02320.006P	5681	pOriT	PTU-E1
ESCO001.0523.02322.002P	114230	pCONJ	PTU-FE
ESCO001.0523.02326.002P	73224	pMOB	PTU-E41
ESCO001.0523.02327.002P	92721	pNT	PTU-E5
ESCO001.0523.02327.003P	3306	pOriT	PTU-E1
ESCO001.0523.02328.002P	241387	pCONJ	PTU-HI2
ESCO001.0523.02328.003P	174241	pCONJ	PTU-?
ESCO001.0523.02329.002P	100021	pCONJ	PTU-I1
ESCO001.0523.02329.003P	91158	pCONJ	PTU-?
ESCO001.0523.02329.004P	60555	pOriT	PTU-?
ESCO001.0523.02329.005P	6929	pMOB	PTU-E1
ESCO001.0523.02329.006P	5366	pMOB	PTU-?
ESCO001.0523.02329.007P	4082	pMOB	PTU-E10
ESCO001.0523.02331.002P	122345	pCONJ	PTU-FE
ESCO001.0523.02332.002P	130440	pCONJ	PTU-FE
ESCO001.0523.02332.003P	8909	pMOB	PTU-E1
ESCO001.0523.02332.004P	4074	pMOB	PTU-E10
ESCO001.0523.02332.005P	3565	pNT	-
ESCO001.0523.02333.002P	94644	pNT	PTU-E5
ESCO001.0523.02333.003P	37452	pCONJ	PTU-E28
ESCO001.0523.02340.002P	116228	pOriT	PTU-FE
ESCO001.0523.02360.002P	94601	pNT	PTU-E5
ESCO001.0523.02361.002P	102536	pCONJ	PTU-I1
ESCO001.0523.02361.003P	5360	pMOB	PTU-E1
ESCO001.0523.02362.002P	102535	pCONJ	PTU-I1
ESCO001.0523.02362.003P	5360	pMOB	PTU-E1
ESCO001.0523.02364.002P	85167	pMOB	PTU-E69
ESCO001.0523.02364.003P	63365	pCONJ	PTU-FE
ESCO001.0523.02364.004P	5686	pMOB	PTU-E75
ESCO001.0523.02364.005P	4073	pOriT	PTU-E58
ESCO001.0523.02365.002P	97978	pCONJ	PTU-E72
ESCO001.0523.02365.003P	6147	pOriT	PTU-E63
ESCO001.0523.02366.002P	121036	pdCONJ	-
ESCO001.0523.02368.002P	133853	pCONJ	PTU-FE
ESCO001.0523.02371.002P	75546	pMOB	PTU-E41
ESCO001.0523.02372.002P	204604	pCONJ	PTU-HI1A
ESCO001.0523.02372.003P	97897	PP	PTU-Y
ESCO001.0523.02372.004P	77690	pdCONJ	PTU-E41
ESCO001.0523.02372.005P	8140	pMOB	PTU-E20
ESCO001.0523.02372.006P	6673	pMOB	PTU-E1
ESCO001.0523.02375.002P	5360	pMOB	PTU-E1
ESCO001.0523.02377.002P	1564	pOriT	PTU-E9
ESCO001.0523.02382.002P	147060	pdCONJ	PTU-FE
ESCO001.0523.02383.002P	160573	pCONJ	PTU-C
ESCO001.0523.02383.003P	90868	pCONJ	PTU-I1
ESCO001.0523.02383.004P	81883	pOriT	-
ESCO001.0523.02383.005P	81475	pCONJ	PTU-FE
ESCO001.0523.02383.006P	65549	pCONJ	-
ESCO001.0523.02384.002P	66001	pOriT	PTU-E41
ESCO001.0523.02386.002P	92728	pNT	PTU-E5
ESCO001.0523.02386.003P	37785	pCONJ	PTU-?
ESCO001.0523.02387.002P	108501	pCONJ	PTU-FE
ESCO001.0523.02387.003P	94959	PP	PTU-Y
ESCO001.0523.02387.004P	4671	pOriT	-
ESCO001.0523.02388.002P	45203	pCONJ	PTU-X4
ESCO001.0523.02389.002P	100061	pCONJ	PTU-FE
ESCO001.0523.02391.002P	131333	pCONJ	PTU-?
ESCO001.0523.02392.002P	114550	pCONJ	PTU-FE
ESCO001.0523.02395.002P	100284	pOriT	-
ESCO001.0523.02395.003P	90447	pCONJ	PTU-FE
ESCO001.0523.02395.004P	81910	pdCONJ	-
ESCO001.0523.02395.005P	74310	pCONJ	PTU-I1
ESCO001.0523.02397.002P	131388	pNT	-
ESCO001.0523.02397.003P	109586	pCONJ	PTU-I1
ESCO001.0523.02397.004P	77359	pMOB	-
ESCO001.0523.02397.005P	46158	pCONJ	PTU-?
ESCO001.0523.02397.006P	44740	pCONJ	-
ESCO001.0523.02397.007P	11304	pOriT	-
ESCO001.0523.02398.002P	130920	pdCONJ	-
ESCO001.0523.02399.002P	135602	pCONJ	PTU-FE
ESCO001.0523.02399.003P	4080	pMOB	PTU-E10
ESCO001.0523.02400.002P	113351	pMOB	PTU-FE
ESCO001.0523.02400.003P	5775	pMOB	PTU-E1
ESCO001.0523.02400.004P	1907	pNT	-
ESCO001.0523.02400.005P	1808	pNT	-
ESCO001.0523.02400.006P	1549	pOriT	PTU-E9
ESCO001.0523.02401.002P	134872	pMOB	PTU-FE
ESCO001.0523.02401.003P	8554	pMOB	-
ESCO001.0523.02401.004P	5631	pMOB	PTU-E22
ESCO001.0523.02401.005P	5167	pMOB	PTU-E7
ESCO001.0523.02401.006P	1549	pOriT	PTU-E9
ESCO001.0523.02402.002P	58468	pNT	PTU-FE
ESCO001.0523.02402.003P	7937	pMOB	-
ESCO001.0523.02402.004P	5167	pMOB	PTU-E7
ESCO001.0523.02402.005P	4073	pMOB	PTU-E10
ESCO001.0523.02403.002P	125598	pMOB	-
ESCO001.0523.02404.002P	138020	pMOB	PTU-FE
ESCO001.0523.02404.003P	94615	pCONJ	PTU-B/O/K/Z
ESCO001.0523.02404.004P	5167	pMOB	PTU-E7
ESCO001.0523.02405.002P	111292	pCONJ	PTU-FE
ESCO001.0523.02405.003P	63298	pNT	-
ESCO001.0523.02405.004P	5165	pMOB	PTU-E7
ESCO001.0523.02406.002P	241084	pCONJ	PTU-FE
ESCO001.0523.02406.003P	37348	pCONJ	PTU-X4
ESCO001.0523.02406.004P	2101	pNT	PTU-E47
ESCO001.0523.02406.005P	1902	pOriT	PTU-E9
ESCO001.0523.02407.002P	122603	pMOB	PTU-FE
ESCO001.0523.02407.003P	34630	pCONJ	PTU-N3
ESCO001.0523.02408.002P	178234	pCONJ	PTU-C
ESCO001.0523.02408.003P	81007	pCONJ	PTU-FE
ESCO001.0523.02408.004P	34612	pCONJ	PTU-N3
ESCO001.0523.02409.002P	136642	pCONJ	PTU-FE
ESCO001.0523.02409.003P	72458	pCONJ	PTU-FE
ESCO001.0523.02411.002P	97864	pMOB	-
ESCO001.0523.02411.003P	70533	pCONJ	PTU-FE
ESCO001.0523.02411.004P	6989	pMOB	PTU-E14
ESCO001.0523.02411.005P	5631	pMOB	PTU-E22
ESCO001.0523.02411.006P	5164	pMOB	PTU-E7
ESCO001.0523.02411.007P	4075	pMOB	PTU-E10
ESCO001.0523.02411.008P	2089	pNT	PTU-E47
ESCO001.0523.02411.009P	1783	pOriT	PTU-E11
ESCO001.0523.02411.010P	1552	pOriT	PTU-E9
ESCO001.0523.02412.002P	81950	pNT	PTU-E69
ESCO001.0523.02413.002P	80681	pNT	PTU-E69
ESCO001.0523.02414.002P	92498	pMOB	PTU-E69
ESCO001.0523.02414.003P	2031	pOriT	PTU-E11
ESCO001.0523.02415.002P	87111	pCONJ	PTU-I1
ESCO001.0523.02415.003P	86240	pCONJ	PTU-FE
